client_id|ssn|first_name|last_name|gender|street|city|state|zip|latitude|longitude|city_pop|job|dob|email|phonenum|profile
17873dbe-307e-41c4-9c72-d597f01f26dd|234-10-8589|John|Owens|M|80394 Charles Knolls|Huddleston|VA|24104|-79.491|37.1442|3469|Airline pilot|1994-09-28|john.owens@gmail.com|001-641-582-9852|adults_2550_male_urban.json
a4120510-e1be-4282-bdbc-b51a45a2fa15|393-23-0863|Alicia|Macias|F|255 Harrison Tunnel Suite 956|Ventura|CA|93003|-119.2222|34.2846|112613|Psychologist, educational|1986-11-28|alicia.macias@hotmail.com|655.637.5176x92346|adults_2550_female_urban.json
414d139f-c98a-4107-bc4f-7209bef66258|554-24-4754|Deanna|Jones|F|7942 Roger Summit|Pittsburgh|PA|15241|-80.081|40.3323|687276|Biomedical scientist|1927-03-23|deanna.jones@hotmail.com|001-773-263-6943x573|adults_50up_female_urban.json
9d859a62-1dc5-4bf5-b6f5-35de4864fef9|486-97-3786|Adrian|Huerta|M|6129 Walton Creek|Sanborn|IA|51248|-95.6622|43.189|1857|Accommodation manager|1961-05-23|adrian.huerta@gmail.com|0964681949|adults_50up_male_rural.json
16d2cc6b-c9aa-4f3e-ba74-6cfd63c840d5|755-61-8067|Carol|Mitchell|F|427 Avery Plaza Suite 770|Cambridge|MA|02142|-71.083|42.362|105321|Engineer, control and instrumentation|1995-12-25|carol.mitchell@gmail.com|+1-081-335-4256|adults_2550_female_urban.json
9144a7e8-db21-4b86-bcfb-ffb1596f52de|224-04-4297|Richard|Davis|M|1233 Wilson Locks Suite 203|Keene|NY|12942|-73.7915|44.2555|646|Health and safety adviser|1966-08-04|richard.davis@yahoo.com|001-653-212-9725x722|adults_50up_male_rural.json
a0386605-23ed-434f-87a3-2938a8ef08f5|165-64-4175|Connie|May|F|927 Zachary Cape|Grand River|OH|44045|-81.2821|41.7427|422|Museum/gallery exhibitions officer|1963-04-27|connie.may@gmail.com|983-394-3762x0904|adults_50up_female_rural.json
0aa32021-e616-4df8-ac56-1f3cd4afe525|653-98-0428|Stephanie|Bailey|F|674 Steven Branch|Tuscumbia|MO|65082|-92.4461|38.2181|1127|Aeronautical engineer|1982-05-13|stephanie.bailey@hotmail.com|(333)292-5387x56144|adults_2550_female_rural.json
c548cb6c-650b-40b3-b257-e3f9fdfd2ab7|475-46-6887|Douglas|Mosley|M|395 Matthew Coves Apt. 823|Williamstown|MO|63473|-91.7852|40.2491|262|Therapist, occupational|1995-03-03|douglas.mosley@hotmail.com|(835)285-9021|adults_2550_male_rural.json
afd4da73-94ec-4f62-aeb4-53b934afa072|749-97-4744|Amy|Newman|F|419 Marshall Rapid|Detroit|MI|48228|-83.2168|42.3547|673342|Community education officer|1994-06-19|amy.newman@yahoo.com|005-487-0759x398|adults_2550_female_urban.json
eb5249f5-6ee7-411f-9fb3-616dafe98435|787-04-5616|Dillon|Jimenez|M|028 Mcdonald Junction Suite 000|Princeton|KS|66078|-95.2764|38.4847|961|Scientist, product/process development|1954-10-26|dillon.jimenez@yahoo.com|+1-768-878-7010x813|adults_50up_male_rural.json
99c43db0-de18-4ab2-a3ca-1f678b3d7a50|878-32-8109|Cory|Morris|M|73253 Andrew Rest Apt. 442|Williamstown|KY|41097|-84.5744|38.6292|7349|Learning mentor|1972-07-03|cory.morris@yahoo.com|(438)732-7529x65117|adults_50up_male_urban.json
52ae4ec1-4abf-42d8-9572-ff699c227b51|191-95-5581|Jessica|Bailey|F|37053 Baker Inlet Apt. 719|San Diego|CA|92103|-117.1636|32.7466|1241364|Probation officer|1971-06-24|jessica.bailey@hotmail.com|+1-439-059-8378x0253|adults_50up_female_urban.json
5af300d6-4692-415d-b2eb-e39d6f1d1b31|344-35-6042|Tim|Holloway|M|781 Jennifer Canyon Suite 330|San Diego|CA|92113|-117.1153|32.697|1241364|Geoscientist|1980-08-11|tim.holloway@yahoo.com|001-881-569-9804|adults_2550_male_urban.json
2e3f3d60-299d-4848-8564-7dee92b61602|798-28-6870|Jordan|Schmidt|F|44972 Erik Inlet|Otis|LA|71466|-92.7392|31.2077|591|Meteorologist|1963-02-20|jordan.schmidt@gmail.com|579.351.7080|adults_50up_female_rural.json
344ea81e-722a-4d85-94ce-81a86cded163|058-74-6785|Anthony|Brady|M|4835 Donald Lodge Apt. 310|Waukee|IA|50263|-93.8592|41.593|16069|Equities trader|1995-09-13|anthony.brady@hotmail.com|992-398-3500x912|adults_2550_male_urban.json
ea3ef878-49f6-4a26-be52-b57bcf506f11|635-06-5373|Colin|Rogers|M|33409 James Cove Apt. 381|Clifford|IN|47226|-85.8685|39.2826|202|Education administrator|1930-08-20|colin.rogers@gmail.com|001-749-791-9213|adults_50up_male_rural.json
456e5c18-06aa-48ec-aaeb-1d880e4d50f3|622-61-5627|Jennifer|Mccullough|F|14597 Harris Trail Suite 045|Fort Mohave|AZ|86426|-114.5687|35.0052|13863|Sales promotion account executive|1967-07-16|jennifer.mccullough@gmail.com|530-446-8950x5634|adults_50up_female_urban.json
5d67e411-40a3-4385-b61b-f29b5a825f9d|818-38-3954|April|Allen|F|884 Sarah Lock|Polvadera|NM|87828|-106.9167|34.2059|429|Animal technologist|1981-04-19|april.allen@gmail.com|2312050372|adults_2550_female_rural.json
c5c4e7f3-a5d8-4976-8bcb-b698a95da1e9|708-50-3568|Jack|Smith|M|27457 Scott Mews|Reddell|LA|70580|-92.4265|30.675|179|Politician's assistant|1970-04-12|jack.smith@hotmail.com|+1-197-422-4475|adults_50up_male_rural.json
e081a7ff-7b7b-4561-bdde-3dbafce99d61|819-30-3956|Scott|Herring|M|451 Amanda Roads Apt. 519|Jonesville|KY|41052|-84.7507|38.6587|107|Curator|1937-06-15|scott.herring@yahoo.com|(098)631-2772x76358|adults_50up_male_rural.json
13638130-6490-4233-9a67-6a91830869b3|240-73-8828|Jeffrey|Martinez|M|57546 Andrea Fort Apt. 497|Fort Hall|ID|83203|-112.4285|43.0331|309|Sports coach|1952-01-02|jeffrey.martinez@hotmail.com|919.743.3299x749|adults_50up_male_rural.json
58a94302-9320-4b0f-a714-f8240cedf248|862-07-6152|Krystal|Jacobs|F|9118 Joseph Islands Suite 214|Beech Grove|AR|72412|-90.6914|36.1281|633|Records manager|1964-09-29|krystal.jacobs@gmail.com|001-554-886-3953|adults_50up_female_rural.json
9698c6c1-2ae8-4bb6-a7d5-187b27ba497b|305-31-4853|Terri|Norton|F|9162 Arthur Throughway Apt. 464|Mutual|OK|73853|-99.1145|36.214|379|Race relations officer|1965-02-12|terri.norton@gmail.com|+1-425-221-5505x60563|adults_50up_female_rural.json
e3feb8f6-059f-47b2-a3b0-a0e2c6eb289f|090-84-3922|Stephen|Smith|M|0704 Taylor Stravenue|Alicia|AR|72410|-91.081|35.9423|498|Barrister|1973-12-16|stephen.smith@yahoo.com|320-895-0933|adults_2550_male_rural.json
3a8f2364-67c9-4c65-a32f-27bf1e2fa2c8|242-30-8651|Richard|Davis|M|5372 Schwartz Row|Brigantine|NJ|08203|-74.494|39.3702|9454|Hydrographic surveyor|1978-03-30|richard.davis@gmail.com|801-072-9494x046|adults_2550_male_urban.json
02aaa87a-5e59-46ea-955a-f778be8ca74d|485-54-7937|James|Howard|M|22525 Phillips Unions|La Jolla|CA|92037|-117.2521|32.8455|46781|Museum/gallery exhibitions officer|2001-02-01|james.howard@yahoo.com|(482)030-0164x8245|young_adults_male_urban.json
c5b2cc9a-06d7-464b-aac0-1481fe8b5d5c|421-86-1259|Todd|White|M|77358 Dodson Ferry Apt. 889|Leighton|IA|50143|-92.8081|41.3647|600|Advertising account executive|1994-08-05|todd.white@yahoo.com|(384)075-2058|adults_2550_male_rural.json
f1bf9d8a-c703-4bb5-be40-a65b7dfc99c4|469-80-9792|Jessica|Contreras|F|967 Christopher Plain Apt. 955|Genoa|IL|60135|-88.6908|42.0981|7248|Soil scientist|1980-08-28|jessica.contreras@gmail.com|878-531-6680|adults_2550_female_urban.json
ba57a435-e46e-4068-93af-6039b62c86f3|860-60-8078|Stephanie|Anderson|F|79665 Leonard Squares|Brodhead|KY|40409|-84.4336|37.3815|3843|Office manager|1987-09-11|stephanie.anderson@gmail.com|254.152.6238|adults_2550_female_urban.json
016b62ea-a79e-4c08-a9cf-f4659580315f|058-38-8951|Tara|Mcdonald|F|619 Matthew Turnpike Suite 230|Mount Hope|KS|67108|-97.6591|37.8684|1696|Administrator, Civil Service|1964-01-24|tara.mcdonald@yahoo.com|7225033351|adults_50up_female_rural.json
5733f031-fdbc-4aa5-9429-4e3167fd18ce|619-97-0112|Laurie|Stephens|F|695 Brandon Pass Suite 336|Barker|NY|14012|-78.542|43.3368|2362|Restaurant manager|1937-01-11|laurie.stephens@yahoo.com|+1-856-812-9330x64833|adults_50up_female_rural.json
c7813933-3512-4928-9b3f-1a432c96fe35|006-37-2586|Mary|Olson|F|04928 Taylor Ranch|Cumberland Gap|TN|37724|-83.681|36.5504|2874|Engineer, control and instrumentation|1974-07-17|mary.olson@yahoo.com|277.058.7548|adults_2550_female_urban.json
d6cbe0b1-82f2-47cb-aafc-2bfeba79ef7f|753-57-4541|Ashley|Brown|F|867 Carter Lane|Beacon|IA|52534|-92.6819|41.272|284|Radio broadcast assistant|1971-07-20|ashley.brown@yahoo.com|001-823-710-3240x1528|adults_50up_female_rural.json
e1467a76-aabb-4e05-ab48-269cf4ae10a9|108-80-2677|Dawn|Stuart|F|219 Shannon Lodge|Maxwell|NE|69151|-100.527|41.0588|815|Merchant navy officer|1997-12-25|dawn.stuart@yahoo.com|044-721-0290x8774|young_adults_female_rural.json
7fea1753-7ef5-4d5a-8e3c-5bb3350d6ec5|016-53-6281|David|Gomez|M|57042 Gomez Manor Apt. 947|Lesterville|MO|63654|-90.8425|37.482|706|Training and development officer|2002-11-04|david.gomez@yahoo.com|090.124.0531x627|young_adults_male_rural.json
cb09e98e-9be9-49b2-94f6-4ffd62c1a7eb|858-91-4544|Michael|Camacho|M|8354 Carr Lane Suite 392|Whitmer|WV|26296|-79.5819|38.7516|177|Museum education officer|1962-06-21|michael.camacho@gmail.com|174.307.7726x902|adults_50up_male_rural.json
de737090-14f3-452d-94ad-5bc4b25c9d85|736-62-2342|Brandy|Garcia|F|7396 Evans Light|Deferiet|NY|13628|-75.7983|43.8855|220|Agricultural consultant|1964-08-15|brandy.garcia@gmail.com|871.750.4168x339|adults_50up_female_rural.json
7be86024-0b18-4fba-888c-e0de55c5367a|388-46-1313|Rebecca|Brown|F|1362 Elizabeth Pine|Needmore|PA|17238|-78.1439|39.8713|1794|Engineer, chemical|1988-09-24|rebecca.brown@yahoo.com|001-025-042-6955x605|adults_2550_female_rural.json
ac10aa3c-da0c-4323-aa11-ecd9d373b88e|878-97-7294|Christian|Baldwin|M|15567 Yates Plaza|Toronto|KS|66777|-95.9368|37.7953|639|Exhibitions officer, museum/gallery|1939-10-03|christian.baldwin@gmail.com|704.617.3072x43362|adults_50up_male_rural.json
84603c4b-7c8c-4294-b08b-d654354792d2|683-01-7602|Kendra|Perez|F|551 Jay Courts|Cooleemee|NC|27014|-80.5483|35.8192|840|Engineer, automotive|1979-07-27|kendra.perez@yahoo.com|899.549.2237x463|adults_2550_female_rural.json
a3ea43c5-a54d-4584-922b-a12e439732bc|526-23-9415|Rebecca|Watson|F|748 Turner Loaf Apt. 344|Akron|OH|44304|-81.5085|41.0808|272134|Chartered legal executive (England and Wales)|1943-06-14|rebecca.watson@gmail.com|7591229283|adults_50up_female_urban.json
6d5ba320-516a-4603-a579-2748a37f9c2d|178-11-9085|Lisa|Johnson|F|7403 Lloyd Wall Suite 193|Bowbells|ND|58721|-102.2839|48.8378|529|Architectural technologist|1999-10-01|lisa.johnson@yahoo.com|+1-869-071-4403x5823|young_adults_female_rural.json
fa673945-8247-482c-abf5-13f56caffa0f|412-46-1670|Heather|Stevens|F|644 Kayla Mountains Suite 077|Curtis|WA|98538|-123.1468|46.4956|304|Counselling psychologist|1996-08-13|heather.stevens@yahoo.com|(435)078-8121x6716|adults_2550_female_rural.json
0bf2cd85-d4db-4835-a87b-d5e4f7249029|415-48-2445|Craig|Johnson|M|87847 Bailey Branch|Clinton|LA|70722|-90.9331|30.8249|5713|Audiological scientist|1947-08-06|craig.johnson@gmail.com|717.410.7835x40404|adults_50up_male_urban.json
108e210f-ea85-4e17-b2ac-fbdc6b14e68a|793-87-2001|Robert|Rogers|M|253 Salinas Rapid|Boone|IA|50036|-93.8781|42.0694|16287|Food technologist|1976-01-13|robert.rogers@gmail.com|627.568.9822x6672|adults_2550_male_urban.json
d875e8f5-b794-4d85-a5eb-2192ad85068c|238-13-4618|Brittney|Thomas|F|64797 Young Valleys|Canehill|AR|72717|-94.4441|35.8477|1071|Mechanical engineer|1964-05-27|brittney.thomas@gmail.com|001-107-135-7754x3735|adults_50up_female_rural.json
ad8e06f7-399f-48da-b30b-3dad5e04b936|121-13-1851|Christine|Giles|F|54294 Kenneth Roads Suite 645|Kinder|LA|70648|-92.8693|30.4607|8026|Secondary school teacher|1941-12-07|christine.giles@gmail.com|432-848-9684|adults_50up_female_urban.json
8f5a1bea-572a-43b2-9d36-6d82129fc6e0|587-57-7557|Sarah|Anderson|F|968 Jessica Expressway|Pineville|MO|64856|-94.377|36.574|4251|Proofreader|2006-04-14|sarah.anderson@yahoo.com|001-789-152-0273x752|young_adults_female_urban.json
4e3a08aa-5726-4332-b54c-7850f6a14ca6|688-33-4965|Austin|Wilson|M|152 Carter Landing|Hosston|LA|71043|-93.8834|32.8967|546|Aeronautical engineer|1941-10-23|austin.wilson@yahoo.com|649-573-7618|adults_50up_male_rural.json
7999e995-252c-4161-ae8e-df3cfa07aaba|482-76-3043|Jessica|Dennis|F|353 Morgan Crossing|South Range|WI|54874|-91.9352|46.5688|3646|Youth worker|1941-09-18|jessica.dennis@yahoo.com|+1-684-978-9312x3286|adults_50up_female_urban.json
3ae488b8-4c57-4441-aa43-42f33adb4a07|803-42-9352|Ellen|Mcmahon|F|070 White Crescent Apt. 933|Roslyn Heights|NY|11577|-73.6403|40.7845|12337|Ambulance person|1974-05-06|ellen.mcmahon@hotmail.com|001-582-407-3961x57386|adults_2550_female_urban.json
fa377d37-b892-483b-856e-91e57ef90ac4|211-40-6607|Adam|Rogers|M|946 Mcguire Rapid Suite 178|Clarkfield|MN|56223|-95.8304|44.7743|1408|Museum/gallery curator|1958-09-17|adam.rogers@yahoo.com|001-876-168-2864x01412|adults_50up_male_rural.json
b7ad0b8e-c21d-4464-b052-c3d6138aa3a8|417-57-0116|Ariana|Carroll|F|584 Leonard Lights|Sun City West|AZ|85375|-112.3659|33.6856|27703|Designer, television/film set|1963-04-27|ariana.carroll@gmail.com|985-299-8718|adults_50up_female_urban.json
e9636caa-74c3-4bb7-b6fc-9a376359a76d|099-99-4807|Christopher|Bradford|M|6090 Barbara Trace|Lake Nebagamon|WI|54849|-91.7402|46.5023|1967|Community pharmacist|1983-04-26|christopher.bradford@yahoo.com|(111)680-3396x55495|adults_2550_male_rural.json
a48f0346-dd92-456b-967d-09bc345f8573|191-90-2942|Jasmine|Murphy|F|277 Nicole Garden Suite 837|East Waterboro|ME|04030|-70.6906|43.5995|2208|Corporate treasurer|1986-09-12|jasmine.murphy@gmail.com|(606)813-4511x1188|adults_2550_female_rural.json
25fe54b2-4fe2-408b-8341-b9ff872b52e8|619-37-2515|Laurie|Mccormick|F|926 Arnold Land|Gordonville|TX|76245|-96.8403|33.8343|1780|Professor Emeritus|1948-12-19|laurie.mccormick@hotmail.com|001-802-703-6367x93604|adults_50up_female_rural.json
7efb0f92-3425-4236-8fd1-d4e3e2bd2364|472-63-6582|Robert|Johnson|M|233 Victoria Rapids|Madill|OK|73446|-96.7597|34.0784|8042|Advice worker|1954-07-19|robert.johnson@yahoo.com|376.933.1167x6342|adults_50up_male_urban.json
5307aee2-d74f-4395-b198-dfdb69136887|821-87-0857|Anthony|Cordova|M|32078 Bradley Mission Apt. 291|Youngsville|NM|87064|-106.589|36.1819|161|Civil engineer, contracting|2005-06-30|anthony.cordova@yahoo.com|(342)801-7918x81005|young_adults_male_rural.json
ac4793a1-3ac6-4e24-82a2-c55a7db88c22|845-83-5182|Micheal|Green|M|213 Christina Viaduct|Bad Axe|MI|48413|-83.0054|43.8067|7551|Surveyor, hydrographic|1992-09-10|micheal.green@yahoo.com|111-427-9859|adults_2550_male_urban.json
d75f3a32-b26e-4ea5-a3d2-0d6c4d105cf6|202-65-4537|Kevin|Carpenter|M|284 John Trail|South Ryegate|VT|05069|-72.1104|44.1978|555|Land/geomatics surveyor|1961-12-24|kevin.carpenter@yahoo.com|+1-332-247-0930x59166|adults_50up_male_rural.json
cbd6ab27-5b06-47c6-96dd-1332d472db47|698-76-5300|Hannah|Wells|F|0790 Fowler Shores|Northwood|NH|03261|-71.2004|43.207|4246|Chartered management accountant|1946-11-17|hannah.wells@gmail.com|+1-967-055-5337x561|adults_50up_female_urban.json
67ebdafd-66fc-4107-aa9d-6517125f9e89|463-22-4093|Natalie|Garcia|F|8824 Peter Rest Apt. 346|Oak Ridge|MO|63769|-89.7508|37.5258|1389|Cytogeneticist|1985-07-19|natalie.garcia@hotmail.com|+1-805-004-2923x18754|adults_2550_female_rural.json
c1af9135-fac4-4f06-a830-1708b843e73c|244-58-2501|Jennifer|Francis|F|0488 Brooke Crest|Westview|KY|40178|-86.4273|37.6792|468|Clinical biochemist|1950-09-14|jennifer.francis@gmail.com|(694)310-0246x30321|adults_50up_female_rural.json
2597c202-b013-4ee6-b1ce-166957a43fb8|536-10-2943|Jennifer|Cook|F|94831 Williams Extensions|Bucks|AL|36512|-88.178|30.6589|46|Chartered legal executive (England and Wales)|1986-01-08|jennifer.cook@hotmail.com|001-500-548-4186|adults_2550_female_rural.json
b1967687-784a-47f3-a99b-c54b11ad0d4f|489-50-2456|Robert|Brown|M|7944 Amanda Plaza|Deming|NM|88030|-107.7466|32.2318|23222|Engineer, maintenance (IT)|1996-04-23|robert.brown@gmail.com|001-399-723-3466x872|adults_2550_male_urban.json
4d5645b8-1970-405c-b3d2-990e994358a1|734-06-9993|Caitlin|Martinez|F|97121 Adam Brook|Henniker|NH|03242|-71.8159|43.1791|4836|Civil Service fast streamer|1954-07-24|caitlin.martinez@hotmail.com|(899)045-9733|adults_50up_female_urban.json
0b4ead36-8691-4c0d-8413-49261364ec85|561-63-8649|Justin|Ortiz|M|95940 Brown Ridge|Gardena|CA|90248|-118.2835|33.8766|84103|Optician, dispensing|1939-03-10|justin.ortiz@gmail.com|5034944360|adults_50up_male_urban.json
b2d715bf-2021-4524-8cd4-071ed03fc652|815-13-8189|Jorge|Anderson|M|40681 Lori Meadow|Opp|AL|36467|-86.2571|31.2799|10058|Dispensing optician|1990-08-15|jorge.anderson@hotmail.com|001-557-209-2461x7093|adults_2550_male_urban.json
b1cf63dc-28df-4701-aedb-30d8d8c0b178|361-38-4538|Brian|Griffin|M|99091 Huff Villages|Winfield|KS|67156|-96.98|37.2416|15269|Solicitor, Scotland|1986-07-24|brian.griffin@hotmail.com|001-049-847-0187x39986|adults_2550_male_urban.json
d225d492-b890-4e07-940f-86f863a926fb|848-33-4094|Nathaniel|Cherry|M|9541 Ewing Pine Suite 322|Blackduck|MN|56630|-94.4961|47.7381|2117|Biochemist, clinical|1946-06-06|nathaniel.cherry@yahoo.com|136-732-0978|adults_50up_male_rural.json
ed8aaad6-7ffc-4b5f-a32b-f286087824f9|348-61-1612|Michelle|Wade|F|400 Pearson Lock Suite 529|Meshoppen|PA|18630|-76.0155|41.6392|3556|Teacher, special educational needs|1976-01-05|michelle.wade@gmail.com|8633958922|adults_2550_female_urban.json
3716b4aa-8d19-4d61-a011-31cb58b47e25|639-30-0946|Jody|Hooper|F|742 Chambers Flats Apt. 835|Kunkletown|PA|18058|-75.476|40.8999|9464|Oncologist|1990-06-02|jody.hooper@yahoo.com|001-868-340-5825x149|adults_2550_female_urban.json
87726e5c-fa60-4714-b094-f03cae126c5f|520-92-4659|Bonnie|Johnson|F|427 Ryan Cove|Bohannon|VA|23021|-76.3614|37.3905|345|Engineer, aeronautical|1979-04-15|bonnie.johnson@yahoo.com|001-260-096-2490x3331|adults_2550_female_rural.json
84e81aa6-baca-4c73-8ef8-919116c0e8fc|495-70-0385|Bobby|Smith|M|44161 Thomas Passage|Irvington|AL|36544|-88.2396|30.4802|12476|Electrical engineer|1953-06-02|bobby.smith@yahoo.com|680.699.9867x26552|adults_50up_male_urban.json
a67b3aa5-d5fe-4eaa-b85b-b1ebac568a4f|700-33-2613|Thomas|Kane|M|051 Taylor Lakes Apt. 991|Georgetown|ID|83239|-111.4358|42.4729|572|Garment/textile technologist|1983-11-20|thomas.kane@yahoo.com|+1-438-159-6656x3266|adults_2550_male_rural.json
9c41ce2f-dd74-463b-a8ec-6f378d1a5635|892-05-1928|John|Clark|M|856 Connie Harbors Suite 325|Port Haywood|VA|23138|-76.2923|37.3556|953|Purchasing manager|2001-11-15|john.clark@gmail.com|034.217.3559x255|young_adults_male_rural.json
fe827b43-2261-4728-9db2-a08cecbc5814|593-40-4555|Diana|Thompson|F|4314 Sarah Passage Apt. 065|Powells Point|NC|27966|-75.8273|36.1207|1052|Designer, ceramics/pottery|1966-02-08|diana.thompson@hotmail.com|+1-478-723-5358x28184|adults_50up_female_rural.json
4b4e18d3-a3c1-46dc-8da6-49c87ba0448a|562-89-8506|Michael|Ford|M|773 Wall Club Suite 042|Lostine|OR|97857|-117.4359|45.4939|457|Horticulturist, amenity|1956-06-27|michael.ford@yahoo.com|(094)533-7345x3980|adults_50up_male_rural.json
93a96cde-721d-4c39-8101-815c1a3e0b1d|263-23-6546|Mark|Fischer|M|47352 Arthur Stravenue Apt. 454|Dallesport|WA|98617|-121.1717|45.6327|1042|Manufacturing engineer|1964-01-24|mark.fischer@yahoo.com|001-370-686-3168x498|adults_50up_male_rural.json
3dd19d86-6575-430f-8658-35b996078557|316-42-1825|Melissa|Carr|F|90419 Lynn Ports|Lewiston|ID|83501|-116.8609|46.3646|34230|Transport planner|1959-07-03|melissa.carr@yahoo.com|1812063116|adults_50up_female_urban.json
6d86a0dc-c4b9-437e-9f11-92ee15ef16c8|711-02-7704|Laura|Foster|F|0445 Wilkins Plains Suite 068|Niagara Falls|NY|14304|-78.9644|43.0908|66192|Engineer, petroleum|2003-07-25|laura.foster@hotmail.com|001-980-167-2185|young_adults_female_urban.json
236e16cd-f2bc-4b51-ad85-73918475dc3e|481-54-6441|Savannah|Wells|F|08835 Daniel Fields|Seneca|SC|29672|-82.9457|34.774|33544|Librarian, academic|1957-12-08|savannah.wells@gmail.com|751-032-9393x309|adults_50up_female_urban.json
7456e369-8431-41e4-bcdc-c6aa29399779|759-02-4535|Eric|Martin|M|1363 Hughes Pass|Dayton|OH|45430|-84.1048|39.7092|479994|Learning mentor|1934-06-20|eric.martin@hotmail.com|001-768-597-3498x833|adults_50up_male_urban.json
6343d11b-4a97-4c10-ad49-cdcc0e32c456|821-69-6602|Gregory|Carson|M|37017 Daniel Estates|Orrville|AL|36767|-87.2214|32.2949|2012|Naval architect|2003-01-21|gregory.carson@gmail.com|001-582-310-1254x55336|young_adults_male_rural.json
d357420d-4612-4c68-a5aa-c25dd2813295|782-05-4173|David|Walker|M|63474 Scott Crossroad Suite 565|Newtown|MO|64667|-93.3073|40.3612|395|Archivist|1955-04-04|david.walker@gmail.com|497.596.2874|adults_50up_male_rural.json
cb5ea466-eae8-4841-9975-a940b85f5574|125-88-5767|Suzanne|Weber|F|82096 Kelly Cliffs|Vance|AL|35490|-87.2574|33.175|3857|Engineer, petroleum|1965-06-29|suzanne.weber@hotmail.com|945-796-3477x11422|adults_50up_female_urban.json
ed047e60-5bd3-4514-9c06-6b87bc854de7|218-63-1576|Zachary|Weaver|M|9358 Martin Highway|Glastonbury|CT|06033|-72.5727|41.7073|28762|Administrator, education|1931-02-18|zachary.weaver@yahoo.com|+1-416-046-1632|adults_50up_male_urban.json
5eef735f-b988-4b8a-8a67-bf1340f4fc37|554-25-2202|Jerry|Lopez|M|2496 Garcia Mill Apt. 861|Mesa|AZ|85203|-111.8057|33.437|478404|Audiological scientist|1940-08-29|jerry.lopez@yahoo.com|001-941-376-5979x0565|adults_50up_male_urban.json
a57bfe18-f7c1-4d0b-a978-4dc6b0a64ee5|421-09-0048|Nicole|Oneill|F|6368 Donald Flat|Marlboro|NJ|07746|-74.2639|40.3182|18666|Engineer, petroleum|1946-02-17|nicole.oneill@yahoo.com|1290831837|adults_50up_female_urban.json
634ec5a3-f0b1-4d97-9175-027001fa8806|720-80-9990|Renee|Watson|F|745 Wesley Village Apt. 782|New York City|NY|10031|-73.9507|40.8246|1577385|Physiotherapist|1951-08-12|renee.watson@gmail.com|(975)804-7343x7042|adults_50up_female_urban.json
bfe2aad8-653e-4208-a1f2-c7d09d056a5e|644-53-2434|Melissa|Paul|F|9408 Moore Loaf Apt. 572|Grantville|GA|30220|-84.835|33.2473|5533|Bonds trader|1973-03-21|melissa.paul@hotmail.com|001-032-042-8638x1278|adults_2550_female_urban.json
2457b5d0-7acf-4272-8b10-409ed1251a45|669-71-5521|David|Sutton|M|679 Vasquez Pike|Morse Bluff|NE|68648|-96.7862|41.4178|484|Industrial/product designer|1968-06-24|david.sutton@gmail.com|001-475-760-0923x0897|adults_50up_male_rural.json
aff052a7-07d4-44fa-be6a-36a9b58f0871|651-30-7105|Steven|Murray|M|599 Heather Square Suite 123|Cochranville|PA|19330|-75.9214|39.8757|5421|Patent attorney|1992-01-28|steven.murray@yahoo.com|(002)255-0528|adults_2550_male_urban.json
aab813a8-9fb8-4f1a-b240-9e7b9ee4d3fe|690-94-9961|Kaylee|Pierce|F|264 Sampson Overpass Suite 014|Webster Springs|WV|26288|-80.4476|38.4832|3603|Clinical scientist, histocompatibility and immunogenetics|1956-02-23|kaylee.pierce@gmail.com|+1-830-384-9279|adults_50up_female_urban.json
9491e3ef-9cf5-4847-9754-0ee8c80529d4|755-69-2236|Carrie|Rios|F|6755 Deborah Village Suite 253|Hammond|IL|61929|-88.5793|39.7946|769|Corporate treasurer|1939-06-13|carrie.rios@hotmail.com|820.957.9723|adults_50up_female_rural.json
47ca8f32-815f-46b5-b3f7-9e96f70f030c|880-09-8905|April|Williams|F|824 Daniel Locks|Tivoli|TX|77990|-96.8928|28.4587|699|Horticulturist, amenity|1996-05-21|april.williams@hotmail.com|+1-594-905-1310|adults_2550_female_rural.json
e0681619-5d00-4375-8cbb-7ad53438f0d3|728-35-0780|Stephen|Ray|M|36859 Walker Dam|Nevis|MN|56467|-94.846|46.9319|2412|Proofreader|1977-09-26|stephen.ray@gmail.com|001-504-830-3477x226|adults_2550_male_rural.json
1ad98a00-ef8b-472c-8ff6-790583dee665|392-17-5466|Deborah|Bridges|F|3313 Robert Green|Runge|TX|78151|-97.7138|28.8876|1347|Research officer, political party|1965-05-01|deborah.bridges@hotmail.com|(032)006-0808x85534|adults_50up_female_rural.json
f92a2a10-5e15-4cc1-a696-01a3cb814bb5|231-06-8029|Tamara|Hooper|F|5522 Jamie Corners Apt. 214|Alcove|NY|12007|-73.9277|42.4561|60|Retail banker|1976-06-12|tamara.hooper@yahoo.com|001-932-752-2063|adults_2550_female_rural.json
e3dc5eb8-7b50-4c94-a10c-c7da30cecde9|645-68-4554|Patricia|Hernandez|F|671 Carol Orchard Apt. 305|Jensen Beach|FL|34957|-80.2277|27.2356|22257|Insurance underwriter|1938-01-08|patricia.hernandez@gmail.com|771-193-6760|adults_50up_female_urban.json
f4e28431-ed08-4331-84b9-6600f378e489|681-72-8823|James|Bell|M|7458 Adams Wells Apt. 400|Apalachin|NY|13732|-76.1519|42.0556|8153|Optometrist|1973-12-17|james.bell@yahoo.com|+1-905-597-4323x956|adults_2550_male_urban.json
